code;deces_domicilies_2024;part_75_ans_plus;taux_pauvrete;revenu_median;part_sans_diplome;part_ouvriers;part_familles_monoparentales;part_moins_15_ans;taille_menage;part_locataires;part_locataires_HLM;part_suroccupation;part_residences_principales;part_appartements;part_maisons;densite_population;part_benef_ophtalmo;apl_generaliste;densite_orthophonistes;densite_generalistes;densite_infirmiers;densite_sages_femmes;part_benef_ald;densite_pharmacies;libelle
80010;64;9.1;9.3;23620.0;19.2;31.5;13.3;18.8;2.32;26.0;5.1;0.4;89.7;5.3;92.1;59.8;31.1;3.1;36.7;9.2;20.2;3.6;17.1;1.8;Ailly-sur-Noye
80013;124;10.1;16.5;20840.0;25.8;25.2;14.2;17.7;2.26;26.9;9.6;0.1;82.1;5.8;93.4;54.4;29.6;3.7;20.5;7.2;16.4;2.0;20.4;3.1;Airaines
80016;318;10.2;14.8;21390.0;23.2;27.8;15.4;17.5;2.24;26.7;5.5;0.2;85.9;10.6;87.7;62.3;27.4;3.9;30.8;7.5;13.7;2.0;18.5;3.1;Albert
80021;1749;8.2;18.6;22160.0;21.4;19.0;19.8;16.4;2.04;52.6;22.3;0.7;89.4;48.5;50.7;263.2;27.9;5.7;42.6;11.2;12.4;2.5;17.1;3.3;Amiens
80211;82;8.6;9.7;23930.0;19.7;29.9;16.4;17.5;2.38;20.4;3.1;0.2;87.8;5.7;94.1;38.8;29.7;3.7;58.2;10.2;21.8;2.8;;1.5;Conty
80212;199;9.9;9.9;23480.0;22.6;29.0;13.4;16.3;2.27;25.4;10.2;0.5;91.0;10.1;88.7;118.8;29.0;4.7;38.0;10.8;12.7;2.4;18.8;3.2;Corbie
80222;76;11.9;15.6;20560.0;33.3;30.6;11.3;17.0;2.23;22.7;4.9;0.2;75.2;4.9;93.4;29.0;28.8;3.2;55.7;13.0;29.7;3.7;20.1;3.7;Crécy-en-Ponthieu
80253;286;9.6;16.7;20710.0;25.2;25.6;13.3;18.5;2.33;26.0;7.4;0.2;87.7;9.0;90.4;49.9;22.8;3.5;29.9;5.6;16.0;1.5;18.9;2.6;Doullens
80318;176;7.9;15.0;21120.0;27.6;36.2;13.6;18.1;2.34;26.7;8.3;0.4;89.0;4.3;95.2;89.8;28.5;4.5;10.9;9.3;12.5;2.2;19.2;3.3;Flixecourt
80368;319;11.3;13.9;20830.0;31.8;42.8;13.6;16.2;2.21;27.2;7.9;0.2;85.8;7.6;91.7;123.9;29.7;3.8;8.0;5.6;13.6;0.8;21.9;2.8;Friville-Escarbotin
80373;112;11.4;15.7;20640.0;31.8;44.6;11.9;15.0;2.16;26.3;9.7;0.1;85.4;9.6;89.9;76.2;28.7;3.3;0.0;4.8;19.4;0.0;20.6;3.6;Gamaches
80410;281;10.5;18.0;20570.0;29.6;33.9;16.3;17.3;2.24;29.8;9.3;0.4;87.0;9.6;89.9;66.1;22.7;2.7;14.3;5.2;13.8;0.9;19.7;2.9;Ham
80561;187;10.5;16.1;21000.0;31.3;26.1;19.6;18.0;2.21;33.5;12.8;0.2;86.7;16.2;83.2;59.6;21.9;3.8;8.5;6.8;15.3;1.6;19.4;2.5;Montdidier
80570;103;8.1;10.8;22720.0;22.5;37.0;14.7;18.8;2.35;26.1;5.0;0.3;89.1;8.9;89.7;67.3;26.9;4.6;32.7;11.4;13.9;3.2;17.6;3.3;Moreuil
80606;85;10.0;16.9;20920.0;29.9;26.3;10.6;18.1;2.32;22.5;1.8;0.4;83.5;1.4;97.7;42.5;29.2;3.4;33.6;8.4;13.4;3.3;;1.7;Oisemont
80620;322;10.2;16.4;20810.0;29.8;32.0;15.5;16.6;2.19;29.2;9.8;0.2;84.4;14.5;85.0;58.7;23.5;2.8;7.6;6.1;14.5;3.0;;3.4;Péronne
80630;94;10.0;11.9;22540.0;28.5;33.5;12.7;16.6;2.25;28.1;9.0;0.4;86.9;6.6;93.2;37.1;25.8;3.6;33.3;6.7;11.7;3.3;18.2;3.3;Poix-de-Picardie
80680;154;7.9;15.8;20900.0;28.2;40.8;15.0;19.7;2.37;27.3;7.0;0.4;88.4;5.8;93.9;63.1;25.9;4.4;0.0;7.8;12.0;1.2;18.4;3.0;Rosières-en-Santerre
80685;156;8.3;16.0;21300.0;27.2;36.3;14.9;19.1;2.31;31.7;12.8;0.4;86.8;15.2;84.4;59.2;23.7;3.2;6.3;5.1;12.6;1.3;18.1;2.5;Roye
80688;205;15.1;15.6;21290.0;27.9;30.7;13.6;13.7;2.1;25.4;4.4;0.1;36.5;22.9;69.8;44.4;29.2;4.3;57.3;13.1;13.9;1.6;22.9;4.1;Rue
80721;149;15.5;14.8;21610.0;29.8;23.1;14.6;11.6;1.98;21.2;5.1;0.1;47.4;15.0;77.8;68.6;30.4;3.4;34.3;9.2;19.5;0.0;22.6;3.4;Saint-Valery-sur-Somme
80799;60;7.1;7.3;23990.0;18.0;26.0;13.1;20.9;2.47;19.5;2.8;0.0;88.6;5.4;91.4;100.6;31.3;5.1;105.5;16.4;17.6;0.0;16.2;3.5;Villers-Bretonneux
81003;52;15.6;20.4;20000.0;24.5;13.1;14.7;12.2;1.99;18.6;0.7;0.6;61.1;9.9;88.4;15.5;27.9;2.4;30.1;9.0;42.1;0.0;20.1;6.0;Alban
81004;1103;13.3;14.8;22610.0;18.2;16.1;16.3;14.6;1.98;38.5;9.0;0.3;89.0;31.7;67.8;171.9;33.2;4.2;38.2;9.3;24.3;3.2;20.4;3.3;Albi
81060;383;15.7;18.6;20210.0;25.0;20.9;15.2;14.8;2.04;28.6;11.3;0.1;81.6;18.2;81.2;60.7;34.2;2.8;11.2;4.5;40.9;2.2;20.3;3.4;Carmaux
81065;889;12.7;16.7;21470.0;21.8;19.5;15.8;15.7;2.08;32.0;7.6;0.2;82.8;23.8;75.6;79.8;24.2;3.3;38.7;8.1;24.9;3.5;;3.4;Castres
81099;451;13.0;16.0;21810.0;18.9;18.9;16.0;16.9;2.15;29.3;5.5;0.3;83.1;16.4;83.1;53.9;34.9;3.6;43.2;9.7;21.6;3.1;;3.0;Gaillac
81105;196;13.0;19.4;19940.0;27.9;24.3;17.0;17.8;2.25;27.9;6.7;0.5;88.8;15.9;83.9;97.0;38.0;2.4;34.5;4.4;22.2;1.9;20.4;2.5;Graulhet
81120;87;12.7;13.2;21210.0;22.7;30.9;16.1;18.0;2.2;26.2;6.9;0.3;87.4;13.8;85.8;85.1;24.8;2.9;13.9;2.8;27.9;5.4;20.1;1.4;Labruguière
81124;112;15.6;18.7;20610.0;28.3;29.1;12.5;13.0;2.04;20.9;2.3;0.0;44.8;11.9;87.6;11.1;21.8;2.3;27.6;4.1;30.3;0.0;;5.5;Lacaune
81140;172;11.9;11.1;23700.0;17.7;15.5;14.9;16.7;2.17;29.0;4.7;0.2;88.1;18.4;80.5;74.0;35.3;2.5;55.7;4.6;24.3;4.9;18.7;2.5;Lavaur
81163;385;16.3;18.8;20310.0;24.3;28.1;15.3;14.4;2.03;26.0;5.9;0.4;82.0;17.2;82.4;70.4;29.4;2.5;16.9;4.4;31.0;1.3;22.2;3.4;Mazamet
81219;104;11.5;13.2;21730.0;20.4;18.2;13.3;16.9;2.23;25.2;3.2;0.1;81.7;9.1;90.3;36.9;29.1;3.1;53.0;8.5;22.3;6.3;19.1;4.2;Puylaurens
81220;98;10.5;12.1;23250.0;18.5;14.7;15.5;19.1;2.3;24.7;2.5;0.1;86.9;10.7;88.6;65.8;34.4;3.1;44.8;9.0;24.2;3.5;16.4;3.6;Rabastens
81222;122;12.2;14.2;21850.0;21.2;23.5;14.2;16.9;2.23;25.3;1.7;0.1;83.3;10.8;88.7;39.6;31.5;3.2;27.0;9.0;19.8;0.0;19.7;2.7;Réalmont
81271;82;7.2;7.4;24960.0;14.9;23.8;10.8;22.0;2.43;26.7;5.1;0.2;90.7;14.6;85.2;200.8;33.7;3.0;55.9;4.8;12.8;4.7;13.4;1.6;Saint-Sulpice-la-Pointe
82013;196;13.8;16.5;21240.0;25.7;22.7;14.8;16.2;2.2;23.7;2.7;0.5;82.1;10.3;88.7;27.3;28.0;4.1;16.9;8.4;23.6;1.7;18.1;1.7;Beaumont-de-Lomagne
82033;228;10.0;17.7;20520.0;26.9;25.3;15.3;19.3;2.33;30.7;8.4;0.4;89.3;18.8;80.2;95.9;33.0;2.5;7.9;1.6;19.1;1.6;16.6;2.0;Castelsarrasin
82037;287;13.3;17.8;20740.0;24.5;24.9;16.1;15.7;2.1;30.9;4.7;0.3;81.2;16.3;82.8;45.9;28.7;3.4;13.9;6.0;27.4;2.7;;3.7;Caussade
82075;64;8.9;9.6;24350.0;15.8;27.7;15.4;20.2;2.35;27.7;5.4;0.3;92.8;17.9;81.6;183.7;28.8;3.6;68.9;11.0;15.2;5.5;14.4;2.8;Grisolles
82087;87;11.2;15.7;21030.0;23.2;17.5;15.1;18.9;2.3;19.6;2.8;0.2;84.3;8.4;90.9;43.8;32.0;2.1;27.7;6.9;24.9;2.7;16.7;2.8;Lafrançaise
82112;301;13.9;22.8;19830.0;27.4;25.2;15.7;17.4;2.2;29.2;4.3;0.5;82.7;18.0;81.4;55.6;30.9;2.9;17.2;5.6;23.6;0.0;18.9;2.1;Moissac
82121;964;9.7;16.2;22160.0;19.9;20.1;17.4;18.0;2.2;36.1;8.9;0.6;89.0;32.0;67.6;205.2;32.5;4.1;32.7;7.5;22.7;2.1;17.8;2.2;Montauban
82125;108;10.0;12.1;22100.0;17.1;19.6;15.3;19.7;2.37;27.2;6.7;0.1;91.5;11.2;88.1;106.6;31.6;2.7;29.3;10.7;16.6;3.8;16.1;2.9;Montech
82134;210;11.1;17.0;21280.0;20.6;16.9;15.0;18.2;2.27;25.5;5.0;0.3;79.2;12.0;86.7;39.9;29.3;3.1;50.5;7.9;21.7;4.2;16.5;2.9;Nègrepelisse
82155;149;17.0;26.4;19000.0;18.9;13.9;15.9;11.5;1.93;20.9;1.5;0.7;59.2;7.6;91.5;17.0;27.2;3.3;86.0;6.1;23.3;2.4;;4.9;Saint-Antonin-Noble-Val
82186;235;12.3;16.8;21120.0;26.0;24.1;13.6;16.5;2.17;28.9;3.6;0.3;80.8;13.0;86.1;47.8;28.9;2.7;29.6;6.4;21.7;1.0;19.2;4.4;Valence
82190;88;7.7;10.8;22950.0;16.5;26.4;13.5;21.6;2.41;26.3;2.7;0.2;88.3;15.7;84.0;120.2;29.7;2.6;10.0;3.0;14.0;0.0;15.2;2.0;Verdun-sur-Garonne
83007;66;16.7;22.1;21050.0;17.8;10.7;11.8;12.8;1.99;26.6;2.9;0.8;53.2;20.4;79.0;17.1;37.6;4.2;34.6;17.3;41.5;0.0;;3.5;Aups
83012;118;13.9;20.0;20630.0;20.0;17.4;11.6;13.6;2.02;23.4;2.3;0.6;64.5;17.1;82.1;32.7;37.5;3.4;37.4;6.6;28.1;0.0;25.3;3.7;Barjols
83019;235;20.4;14.1;23610.0;19.2;18.9;15.6;10.8;1.88;38.0;11.8;0.5;32.1;60.7;38.3;116.5;35.2;4.7;6.8;13.5;27.7;5.1;26.3;4.1;Bormes-les-Mimosas
83023;287;9.9;20.1;20950.0;23.0;23.5;15.6;17.6;2.21;40.2;10.7;0.9;82.6;38.7;60.5;156.8;36.9;2.8;22.6;3.0;24.8;2.2;20.6;2.3;Brignoles
83032;149;15.4;19.9;21280.0;19.4;17.4;16.1;13.2;2.01;26.9;4.6;0.5;61.6;20.1;79.4;56.2;35.1;2.1;11.0;4.4;21.0;0.0;23.1;2.2;Carcès
83036;200;17.6;14.5;23920.0;17.0;16.8;11.3;12.2;2.01;33.3;8.5;0.9;29.6;56.8;43.0;269.8;32.8;3.8;24.3;8.1;25.9;0.0;21.6;3.2;Cavalaire-sur-Mer
83042;125;8.8;16.7;22030.0;21.8;20.5;15.4;16.2;2.14;41.1;4.7;0.8;68.8;58.7;40.9;185.5;30.4;4.4;22.1;8.1;14.7;0.0;16.9;3.7;Cogolin
83050;881;11.1;18.2;22130.0;17.7;16.6;17.6;16.9;2.15;38.0;9.8;0.7;78.0;43.6;53.8;129.4;34.7;3.5;39.6;6.7;23.9;2.6;18.7;2.8;Draguignan
83055;204;13.2;15.6;23570.0;16.4;15.2;13.6;15.8;2.22;22.8;2.5;0.8;64.1;15.9;82.5;60.2;32.2;3.4;57.3;6.9;25.2;0.0;19.0;2.9;Fayence
83061;1364;17.3;15.5;23270.0;19.3;16.6;15.8;13.9;1.97;38.0;9.0;0.9;59.4;68.3;30.4;441.4;34.6;3.5;25.4;9.3;29.9;2.7;22.8;3.5;Fréjus
83064;125;11.6;10.6;24440.0;14.5;12.2;12.6;15.8;2.28;19.8;3.2;0.3;82.2;14.0;85.4;80.5;36.7;3.3;36.0;10.1;27.4;0.0;19.7;3.6;Garéoult
83071;167;18.8;12.4;24260.0;18.9;21.1;13.9;10.2;2.02;32.6;12.6;0.7;48.7;51.6;46.5;138.9;33.3;3.4;36.3;10.0;42.7;3.5;22.4;2.7;La Londe-les-Maures
83072;143;13.5;16.9;23210.0;16.8;17.1;15.4;14.9;2.11;27.1;5.8;0.3;72.1;20.8;78.2;110.8;35.6;3.6;22.6;7.5;22.6;4.4;21.1;3.0;Lorgues
83073;276;10.3;16.9;21840.0;19.8;22.8;14.0;17.4;2.25;35.0;6.2;0.3;84.3;26.4;72.3;101.4;32.4;2.6;40.4;5.7;16.6;1.6;18.5;2.4;Le Luc
83081;114;9.4;13.7;25870.0;13.4;15.3;13.5;18.7;2.4;20.5;1.0;0.4;72.0;14.4;84.5;179.5;33.5;4.1;47.3;8.5;15.1;3.7;16.8;1.9;Montauroux
83091;58;11.1;8.9;25560.0;12.1;18.7;12.7;15.5;2.23;24.4;1.5;0.0;88.4;22.2;74.5;104.2;32.6;2.1;16.4;9.9;31.2;3.3;21.1;3.3;Pierrefeu-du-Var
83104;52;10.3;12.6;22800.0;18.4;10.4;10.7;16.1;2.24;18.8;1.9;0.4;76.8;11.6;87.6;27.9;32.7;3.3;58.0;7.7;21.3;11.5;20.6;1.9;Rians
83106;76;7.7;9.1;24210.0;13.6;15.5;10.5;19.4;2.46;14.6;0.2;0.5;87.1;9.2;89.1;265.7;32.5;3.4;18.2;6.4;13.7;3.6;16.6;1.8;Rocbaron
83107;181;13.5;11.0;24940.0;15.6;19.7;12.2;13.5;2.1;27.3;2.2;0.5;47.6;33.1;64.3;141.4;38.6;2.5;60.0;6.7;22.0;2.6;22.2;2.7;Roquebrune-sur-Argens
83115;325;15.1;16.3;23420.0;21.3;21.7;15.4;13.3;2.01;40.3;9.1;1.1;39.3;48.2;50.6;99.6;37.9;4.6;16.8;10.1;26.4;0.8;21.3;3.4;Sainte-Maxime
83116;299;9.3;12.4;23990.0;17.2;16.9;14.6;17.8;2.33;27.5;3.3;0.5;86.6;22.7;76.5;109.1;36.7;3.2;41.7;6.5;25.6;2.3;19.1;2.4;Saint-Maximin-la-Sainte-Baume
83119;137;16.2;13.8;25780.0;19.7;17.3;18.3;12.4;1.97;33.1;9.2;0.7;30.3;43.4;54.5;114.0;35.9;4.1;24.5;16.0;20.9;2.3;21.7;7.4;Saint-Tropez
83121;112;14.0;19.1;21550.0;18.5;15.9;16.6;14.4;2.06;28.9;4.7;0.8;63.4;24.0;75.2;61.4;39.0;4.4;29.9;9.0;32.9;2.9;24.1;1.5;Salernes
83137;7163;13.6;15.7;23190.0;18.0;15.3;18.8;14.8;2.01;43.0;11.2;0.7;79.5;62.3;36.9;530.2;33.1;4.2;41.1;11.1;29.9;3.1;20.0;3.6;Toulon
83148;111;9.2;17.2;21670.0;20.5;21.5;14.1;18.7;2.28;30.0;10.5;0.8;79.3;26.7;71.7;160.1;34.1;3.2;13.7;6.2;20.5;1.4;18.5;2.1;Vidauban
84003;358;14.0;20.3;21090.0;20.2;20.1;15.9;14.9;2.02;34.1;7.5;0.2;66.2;23.1;75.8;44.8;32.0;3.5;29.0;7.6;19.6;2.8;20.0;3.6;Apt
84007;2413;10.6;21.2;21240.0;21.7;19.7;19.1;17.9;2.14;45.7;15.3;0.8;85.7;46.8;52.1;544.7;21.3;4.2;29.6;8.8;20.7;2.6;18.1;3.5;Avignon
84019;259;11.0;20.1;21020.0;25.4;24.6;13.5;18.1;2.23;32.4;8.0;0.5;85.2;20.2;77.8;152.1;25.8;2.7;10.9;5.1;16.0;2.8;19.8;3.3;Bollène
84031;922;11.2;19.0;21610.0;22.2;21.7;16.5;17.4;2.2;38.0;8.7;0.6;81.8;26.7;72.5;157.2;29.6;2.9;28.6;6.1;21.1;2.6;18.2;3.1;Carpentras
84035;573;11.3;19.7;21160.0;26.7;28.0;14.9;17.5;2.18;40.3;11.5;0.5;85.8;34.2;64.6;210.0;34.4;3.7;30.2;9.2;27.0;2.1;18.3;3.9;Cavaillon
84054;354;11.4;14.7;23160.0;19.2;20.5;18.5;15.6;2.1;37.8;11.9;0.4;84.3;29.6;69.7;271.7;31.5;3.6;44.4;7.4;25.4;3.4;19.0;3.0;L'Isle-sur-la-Sorgue
84071;144;14.7;13.9;24320.0;15.8;19.8;16.0;13.1;2.07;23.6;1.4;0.2;60.7;13.0;86.2;62.5;34.2;2.8;44.2;10.6;26.5;3.5;19.1;4.4;Maubec
84087;640;11.0;17.5;21790.0;22.4;21.5;15.8;17.7;2.19;40.2;11.5;0.5;88.6;33.2;66.0;221.5;26.3;3.2;38.8;5.8;18.8;3.4;17.8;3.2;Orange
84089;271;11.0;13.4;23770.0;17.5;14.1;16.0;16.6;2.13;35.7;5.3;0.7;85.4;31.9;67.3;144.1;33.4;4.1;54.6;9.8;23.5;2.8;19.2;2.9;Pertuis
84106;102;10.3;13.1;23250.0;18.0;24.8;12.3;17.8;2.22;28.1;4.3;0.4;80.8;14.4;85.1;86.2;25.2;3.3;33.2;6.6;20.8;0.0;17.1;2.5;Sainte-Cécile-les-Vignes
84123;80;13.1;22.0;19910.0;28.9;17.8;12.6;10.7;1.89;32.3;4.4;0.0;49.8;16.7;81.9;9.0;23.9;3.0;17.5;7.0;26.3;0.0;17.1;5.3;Sault
84133;96;11.7;13.0;24010.0;14.8;16.2;17.0;17.6;2.23;27.9;3.1;0.1;79.8;17.0;82.4;61.0;32.3;3.0;24.5;7.3;17.1;0.0;18.9;3.7;La Tour-d'Aigues
84137;265;14.7;17.2;22010.0;21.4;19.5;13.8;14.4;2.05;32.9;3.6;0.3;64.7;21.4;77.5;59.3;22.3;4.7;36.7;12.0;27.8;2.0;20.5;2.6;Vaison-la-Romaine
84138;259;13.1;19.2;21240.0;22.8;25.0;15.7;15.2;2.11;30.5;4.3;0.3;75.5;18.3;81.2;56.9;23.8;2.8;13.8;5.5;23.0;0.9;20.5;3.2;Valréas
85003;153;6.8;7.5;22600.0;16.6;36.0;11.1;20.6;2.39;22.6;6.0;0.2;90.9;4.5;93.4;98.1;33.2;2.2;18.9;4.3;7.6;2.8;15.2;2.4;Aizenay
85018;177;14.4;10.2;21940.0;24.2;31.4;10.4;13.4;2.04;20.9;2.3;0.0;68.2;6.3;93.5;76.6;32.9;3.0;22.7;5.3;16.6;0.0;21.7;3.8;Beauvoir-sur-Mer
85019;70;6.9;6.1;23560.0;13.1;34.6;11.7;19.8;2.43;23.2;5.6;0.2;94.2;3.8;95.7;111.1;29.9;2.7;34.6;1.2;11.5;0.0;13.4;2.3;Bellevigny
85020;80;11.6;8.1;23010.0;17.5;32.1;8.6;17.7;2.3;20.9;3.9;0.0;86.9;3.0;96.6;71.7;32.2;2.7;27.9;8.4;7.0;2.7;17.8;2.8;Benet
85035;161;18.5;8.0;24200.0;21.0;20.3;9.6;11.3;1.95;20.6;2.8;0.0;37.6;5.7;94.1;187.0;45.1;2.7;12.4;11.1;11.1;0.0;26.6;3.7;Bretignolles-sur-Mer
85047;659;12.5;9.1;22520.0;21.5;26.7;10.6;15.9;2.15;29.0;4.0;0.1;89.1;11.1;87.8;128.4;34.3;3.3;27.9;7.2;14.9;2.3;21.0;2.4;Challans
85051;161;9.5;10.5;21520.0;24.4;35.4;11.5;18.7;2.27;23.7;7.6;0.2;86.4;7.9;91.4;66.6;31.3;2.0;11.2;4.5;6.7;2.2;16.9;3.4;Chantonnay
85059;248;12.7;12.7;21180.0;25.5;37.9;7.8;16.2;2.22;22.1;6.4;0.1;82.4;4.9;94.3;49.1;30.9;1.9;12.8;3.2;11.5;1.3;19.0;3.8;La Châtaigneraie
85084;126;7.2;6.8;22750.0;20.6;47.5;7.9;21.8;2.44;22.8;5.0;0.1;92.6;4.7;94.5;78.4;26.4;2.6;19.3;4.5;5.1;5.2;13.9;3.2;Essarts-en-Bocage
85092;452;13.6;12.9;21660.0;22.2;27.0;12.5;15.3;2.1;28.0;8.7;0.1;83.9;14.0;85.3;75.5;32.5;2.7;10.2;5.9;10.2;0.5;18.7;3.1;Fontenay-le-Comte
85109;300;8.0;7.1;22680.0;19.9;37.3;7.4;19.7;2.31;26.1;5.8;0.2;93.0;9.6;89.1;113.9;31.7;2.8;30.1;6.0;5.0;4.6;14.7;2.8;Les Herbiers
85113;74;14.9;9.3;23440.0;21.1;26.8;10.6;11.8;2.04;15.9;4.6;0.6;37.4;2.6;97.3;209.6;17.4;3.5;20.5;0.0;18.4;0.0;16.7;2.0;L'Île-d'Yeu
85128;528;14.6;11.1;21970.0;23.1;27.1;11.1;14.0;2.06;24.5;5.9;0.1;71.7;9.0;90.4;63.0;34.5;3.1;27.9;7.0;10.6;3.3;21.4;3.1;Luçon
85146;491;8.1;6.2;23190.0;17.0;36.6;8.6;19.9;2.36;23.7;5.6;0.1;93.6;8.4;90.9;117.8;32.1;3.4;39.3;7.0;9.1;2.1;15.0;2.7;Montaigu-Vendée
85151;213;9.8;5.7;23230.0;18.8;37.2;9.6;18.1;2.31;23.7;8.3;0.2;92.0;10.5;89.0;147.4;34.2;2.6;43.8;7.1;5.5;4.4;15.8;3.3;Mortagne-sur-Sèvre
85152;87;8.1;7.3;22770.0;16.0;40.3;9.6;21.4;2.42;22.3;4.5;0.3;89.3;3.2;96.6;93.1;32.6;2.4;26.9;0.9;8.1;1.8;15.8;2.7;Les Achards
85156;94;10.2;10.1;21730.0;19.5;23.8;8.3;18.6;2.26;20.9;5.0;0.3;76.9;3.6;93.1;60.3;33.7;2.4;34.5;1.2;13.8;2.3;18.9;2.3;Moutiers-les-Mauxfaits
85163;179;18.8;11.8;23540.0;22.7;24.1;11.3;9.8;1.85;21.5;3.9;0.5;29.9;6.8;93.0;189.8;36.6;3.1;21.6;9.7;16.2;2.0;25.0;6.5;Noirmoutier-en-l'Île
85178;66;6.4;5.4;23560.0;14.6;43.6;10.3;19.7;2.41;21.7;6.7;0.2;94.0;4.5;95.2;124.7;33.2;2.5;37.7;5.7;4.7;3.8;14.6;1.9;Le Poiré-sur-Vie
85182;212;9.8;8.4;21870.0;24.5;41.9;7.4;18.1;2.29;22.6;6.0;0.0;89.1;5.7;93.4;79.1;32.2;2.2;8.8;3.5;8.4;2.7;16.0;2.6;Pouzauges
85191;980;9.2;10.7;23050.0;17.2;20.8;13.6;17.3;2.11;37.1;13.8;0.2;91.2;29.1;70.4;163.0;32.0;3.3;29.6;6.8;10.0;3.1;18.2;2.6;La Roche-sur-Yon
85194;826;18.2;8.7;24250.0;20.3;18.6;10.3;11.6;1.89;30.4;6.0;0.2;63.3;34.2;65.4;340.0;40.6;3.8;44.4;9.6;15.7;1.6;22.7;3.6;Les Sables-d'Olonne
85215;63;8.3;6.3;22660.0;21.9;49.6;9.0;20.4;2.39;23.1;6.4;0.3;93.4;5.3;93.5;103.7;29.4;2.6;39.1;1.3;6.5;2.7;15.9;1.3;Saint-Fulgent
85223;86;9.6;11.4;21600.0;22.4;42.2;11.6;20.2;2.31;21.5;5.9;0.2;83.2;3.6;96.0;44.7;31.8;2.4;28.4;4.3;11.4;2.8;16.5;2.8;Saint-Jean-d'Hermine
85226;607;16.0;8.5;23320.0;20.7;30.9;9.0;13.0;2.01;24.6;3.9;0.1;50.7;24.6;73.2;175.0;40.8;3.0;28.4;5.4;14.2;2.7;23.8;2.8;Saint-Hilaire-de-Riez
85234;296;18.1;11.7;22960.0;23.2;24.5;8.9;11.3;1.95;26.5;5.0;0.2;33.6;34.9;64.6;115.2;41.9;2.7;22.5;7.5;21.0;1.4;28.4;3.8;Saint-Jean-de-Monts
85288;332;15.9;7.8;23890.0;19.4;24.1;8.7;12.0;2.02;18.1;2.5;0.2;47.8;6.4;92.9;79.0;42.0;3.0;26.8;8.0;14.7;2.6;24.5;3.1;Talmont-Saint-Hilaire
85294;138;20.1;9.8;23590.0;21.7;17.3;10.0;9.5;1.89;21.9;3.6;0.1;32.1;6.4;93.4;89.8;43.3;3.4;14.1;9.9;9.9;0.0;27.1;4.2;La Tranche-sur-Mer
86066;938;13.1;16.1;21620.0;24.0;28.7;16.3;16.0;2.06;31.1;10.2;0.4;82.8;19.7;79.2;63.4;24.3;3.8;23.4;8.3;11.3;1.3;20.7;4.0;Châtellerault
86070;199;12.9;10.9;22810.0;18.9;21.5;13.3;17.2;2.16;24.4;5.2;0.2;83.9;8.1;91.2;42.9;28.5;3.8;34.7;9.3;11.6;2.3;17.2;4.1;Chauvigny
86078;217;18.1;18.9;20420.0;27.1;29.8;9.8;11.3;1.98;18.7;2.5;0.1;71.3;5.1;93.4;24.0;19.3;3.5;7.8;6.3;7.0;0.0;21.8;3.9;Civray
86082;131;13.3;15.0;20710.0;22.5;31.4;11.0;16.7;2.13;19.9;4.5;0.1;77.5;5.6;93.7;29.7;23.5;3.6;11.3;7.9;11.3;0.0;19.4;3.4;Valence-en-Poitou
86092;60;12.1;11.5;21610.0;25.5;29.5;14.3;15.6;2.13;23.3;5.2;0.2;84.8;6.0;93.2;47.3;24.7;1.8;14.8;1.5;14.8;0.0;18.9;1.5;Dangé-Saint-Romain
86103;153;14.3;14.0;21530.0;24.4;21.1;12.2;16.5;2.16;22.9;6.5;0.1;78.0;5.1;94.2;24.3;25.3;3.6;22.2;10.0;16.6;4.3;19.7;4.4;Gençay
86112;110;22.2;21.6;19830.0;31.4;25.8;14.9;8.4;1.84;21.3;5.0;0.0;64.1;2.6;96.2;15.5;19.9;3.7;0.0;10.2;15.2;5.1;22.7;5.1;L'Isle-Jourdain
86128;79;11.4;13.2;21030.0;24.5;33.1;13.9;17.4;2.21;21.4;4.4;0.0;83.6;4.4;93.4;45.9;23.7;3.3;14.4;2.9;2.9;0.0;19.8;1.4;Lencloître
86137;259;13.4;16.0;20420.0;26.7;32.2;12.8;15.4;2.09;27.3;10.2;0.2;73.7;9.5;89.2;36.0;28.1;2.5;28.0;5.6;15.1;1.1;20.3;3.4;Loudun
86139;129;11.4;12.4;22030.0;21.5;21.4;12.7;17.2;2.17;23.4;4.4;0.5;84.6;5.3;93.2;36.2;27.3;3.9;28.3;11.3;14.1;1.9;18.2;2.8;Lusignan
86140;121;12.9;14.1;21470.0;23.0;21.6;13.2;17.1;2.16;21.9;3.9;0.2;73.8;3.5;95.0;24.7;27.0;3.0;19.5;5.9;7.8;3.9;18.7;2.9;Lussac-les-Châteaux
86165;225;18.8;16.3;21010.0;26.8;25.1;12.9;12.0;1.93;26.9;5.6;0.2;71.7;11.0;87.8;21.3;22.4;3.4;8.7;7.9;14.8;1.7;21.0;1.7;Montmorillon
86177;279;9.8;9.6;22950.0;18.6;27.1;11.7;18.9;2.28;21.9;4.8;0.0;88.2;6.3;93.1;57.6;29.7;3.8;27.6;9.1;12.2;1.6;16.6;2.8;Neuville-de-Poitou
86194;1567;8.9;15.4;23140.0;15.4;15.5;16.7;15.8;1.95;49.4;14.5;0.4;90.2;44.3;55.0;231.0;27.6;4.7;18.6;10.1;10.3;2.2;14.5;3.0;Poitiers
